epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,1910.59,1.06408,1.52883,0.84487,1.06408,0.46556,0.43195,0.38074,0.23665,0.43137,0.38735,0.36444,0.20551,1.90782,2.96346,2.16602,1.82391,0.000543171,0.000543171,0.000543171
112,1927.61,1.05844,1.5299,0.80923,1.0725,0.44202,0.43785,0.42849,0.26953,0.44956,0.40988,0.42526,0.23745,1.92302,3.02106,2.20973,1.86168,0.000539521,0.000539521,0.000539521
113,1944.54,1.07946,1.5591,0.84595,1.07097,0.50712,0.39807,0.41864,0.26044,0.41679,0.52695,0.45017,0.24864,1.91644,3.01217,1.99116,1.88217,0.000535855,0.000535855,0.000535855
114,1961.52,1.06048,1.54913,0.85457,1.05951,0.51047,0.44029,0.43093,0.23552,0.50949,0.428,0.39475,0.23967,1.98436,2.99773,2.28384,1.91413,0.000532172,0.000532172,0.000532172
115,1978.4,1.03916,1.52574,0.80279,1.04744,0.35565,0.40056,0.32583,0.18934,0.34666,0.41245,0.39476,0.18963,2.06127,3.16736,2.41764,1.91485,0.000528473,0.000528473,0.000528473
116,1995.3,1.03084,1.49246,0.80569,1.05784,0.35181,0.47303,0.38861,0.24754,0.43739,0.50408,0.42347,0.23437,1.98038,2.97699,2.34527,1.80879,0.00052476,0.00052476,0.00052476
117,2012.16,1.0537,1.52749,0.83867,1.05439,0.3754,0.44215,0.37711,0.22715,0.27665,0.50962,0.35904,0.22649,1.86247,2.88076,2.47563,1.80289,0.000521031,0.000521031,0.000521031
118,2029.12,1.03156,1.5265,0.81367,1.05151,0.46871,0.44469,0.41736,0.23411,0.44908,0.47162,0.43149,0.20502,1.94474,2.8925,2.03246,1.83965,0.000517287,0.000517287,0.000517287
119,2046.25,1.04071,1.50242,0.80621,1.06351,0.57973,0.37663,0.41444,0.23907,0.52344,0.37807,0.41671,0.20115,1.88252,2.97028,2.17336,1.78462,0.00051353,0.00051353,0.00051353
120,2063.32,1.02658,1.48731,0.77902,1.0512,0.52493,0.4181,0.40829,0.25136,0.55881,0.45977,0.45642,0.24135,1.94096,2.96017,2.16799,1.87608,0.000509758,0.000509758,0.000509758
